Title_Store1,Title_Store2,Price_Store1,Price_Store2,HappyPrice_Store1,HappyPrice_Store2,Link_Store1,Link_Store2,Specs_JSON_Store1,Specs_JSON_Store2,Image_Store1,Image_Store2,Title_Similarity_Score,Specs_Similarity_Score
Speaker JBL Bluetooth Clip 5 Black,JBL JUNIOR 470NC Blue,"3.780,00 ден.",4.999,,3.699,https://www.anhoch.com/products/speaker-jbl-bluetooth-clip-5-black-2403,/categories/SLUSALKI_A/84111403-JBL-JUNIOR-470NC-Blue,"{""brand"": ""JBL"", ""model"": ""Clip 5"", ""speaker_type"": ""Bluetooth"", ""power_wattage"": 7, ""frequency_response"": ""95 Hz - 20 kHz"", ""driver_size"": ""45 mm / 1.75\"""", ""connectivity_options"": ""Bluetooth (5.3)"", ""weight"": 0.285, ""dimensions"": ""86.30 x 134.50 x 46.0 mm""}","{""brand"": ""JBL"", ""model"": ""JUNIOR 470NC"", ""driver_size"": ""32 mm/1.26\"""", ""impedance"": ""35 ohm"", ""frequency_response"": ""20 Hz - 20 kHz"", ""sensitivity"": ""83dB"", ""cable_type"": null, ""connectivity"": ""Bluetooth 5.3"", ""weight"": null, ""color"": ""Blue""}",https://www.anhoch.com/storage/media/jblclip5blk.jpg,/2025/02/13/Junior470ncblue_9929d16b-a9e3-4640-a775-68924709f97f.jpg?width=192,0.5949,0.8155
Earphones JBL Tune 305 Type-C w/ Microphone Black,JBL JUNIOR 320BT Purple,"890,00 ден.",2.999,,1.999,https://www.anhoch.com/products/earphones-jbl-tune-305-typec-w-microphone-black-2439,/categories/SLUSALKI_A/84111406-JBL-JUNIOR-320BT-Purple,"{""brand"": ""JBL"", ""model"": ""Tune 305C"", ""type"": ""In the Ear"", ""driver_size"": ""12.5mm"", ""frequency_response"": ""20 Hz (Min) - 40 kHz (Max)"", ""impedance"": ""32 ohm"", ""sensitivity"": ""102dB SPL @1KHz"", ""weight"": ""15.3 g"", ""cable_length"": ""1.2 m"", ""wireless_range"": null, ""battery_life"": null}","{""brand"": ""JBL"", ""model"": ""JUNIOR 320BT"", ""driver_size"": ""30 mm / 1.18\"""", ""impedance"": ""32 ohm"", ""frequency_response"": ""20 Hz - 20 kHz"", ""sensitivity"": ""80dB"", ""cable_type"": null, ""connectivity"": ""Bluetooth 5.3"", ""weight"": null, ""color"": ""Purple""}",https://www.anhoch.com/storage/media/jblt305cblk.jpg,/2025/02/13/junior320pur_241d81bb-ad98-4d95-9bfe-c0c1108f7723.jpg?width=192,0.563,0.813
"TV Philips 32PHS6808/12 32""  HD SMART LED","SMART HD LED PHILIPS 32 PHS 6808, 32"" (82cm), Wi-Fi","10.980,00 ден.",14.499,,11.499,https://www.anhoch.com/products/tv-philips-32phs680812-32--hd-smart-led-1835,/categories/televizori/PHILIPS-32-PHS-6808,"{""brand"": ""Philips"", ""model"": ""32PHS6808/12"", ""screen_size"": ""32\"""", ""resolution"": ""1366 x 768 pixels"", ""aspect_ratio"": null, ""panel_type"": ""HD"", ""refresh_rate"": ""60 Hz"", ""response_time"": null, ""smart_tv"": ""true"", ""hdmi_ports"": null, ""wi_fi"": ""Wi-Fi 4 (802.11n)"", ""voice_control"": null}","{""brand"": ""Philips"", ""model"": ""PHS 6808"", ""screen_size"": ""32"", ""resolution"": ""1280x720"", ""aspect_ratio"": null, ""panel_type"": ""SMART HD LED"", ""refresh_rate"": null, ""hdmi_ports"": ""3"", ""smart_tv_features"": ""SmartTV apps"", ""operating_system"": null, ""storage"": null, ""wi_fi"": ""Wi-Fi"", ""bluetooth"": null}",https://www.anhoch.com/storage/media/32phs680812.jpg,/2023/05/27/Philips01_f0bedc4d-8ffc-402b-b002-cb991c07f3fd.JPG?width=192,0.7033,0.9152
SAMSUNG UE-43CU7092UXXH CRYSTAL 4K Smart Led TV,"4К LED UHD Smart TV  SAMSUNG UE 43 CU 7092 UXXH 43""(109cm)","18.980,00 ден.",21.999,,19.999,https://www.anhoch.com/products/samsung-ue43cu7092uxxh-crystal-4k-smart-led-tv-5833,/categories/televizori/SAMSUNG-UE-43-CU-7092-UXXH,"{""brand"": ""SAMSUNG"", ""model"": ""UE-43CU7092UXXH"", ""screen_size"": ""43\"""", ""resolution"": ""3840 x 2160"", ""aspect_ratio"": null, ""panel_type"": null, ""refresh_rate"": null, ""response_time"": null, ""smart_tv"": ""Smart"", ""hdmi_ports"": ""3"", ""wi_fi"": ""WIFI"", ""voice_control"": null}","{""brand"": ""SAMSUNG"", ""model"": ""UE 43 CU 7092 UXXH"", ""screen_size"": ""43\"""", ""resolution"": ""3,840 x 2,160"", ""aspect_ratio"": null, ""panel_type"": ""LED"", ""refresh_rate"": null, ""hdmi_ports"": ""3"", ""smart_tv_features"": ""HDR 10+, Mega Contrast, Filmmaker Mode (FMM), UHD Dimming, Motion Xcelerator, Brigtness Detection, Object Tracking Sound: OTS Lite"", ""operating_system"": ""Tizen\u2122 Smart TV"", ""storage"": null, ""wi_fi"": ""Wi-Fi 5"", ""bluetooth"": ""Bluetooth v5.2""}",https://www.anhoch.com/storage/media/30052024161102af1-c72c-4b66-8be3-7a67966bee43.jpg,/2024/03/15/S82f25cc8-e83d-4fdc-bcc0-1c25ef604f3c_72a46af1-c72c-4b66-8be3-7a67966bee43.JPG?width=192,0.7906,0.8454
TV Philips 55PUS8209 55` 4K Smart Ultra HD Ambilight QLED TV,"4K Ambilight TV PHILIPS 75 PML 9008 75""(189cm)","28.980,00 ден.",79.999,,73.999,https://www.anhoch.com/products/tv-philips-55pus8209-55-4k-smart-ultra-hd-ambilight-qled-tv-7169,/categories/televizori/PHILIPS-75-PML-9008,"{""brand"": ""Philips"", ""model"": ""55PUS8209"", ""screen_size"": ""55 inch"", ""resolution"": ""3840 x 2160"", ""aspect_ratio"": null, ""panel_type"": ""QLED"", ""refresh_rate"": null, ""response_time"": null, ""smart_tv"": true, ""hdmi_ports"": 3, ""wi_fi"": null, ""voice_control"": null}","{""brand"": ""PHILIPS"", ""model"": ""PML 9008"", ""screen_size"": ""75\"""", ""resolution"": ""3.840 x 2.160"", ""aspect_ratio"": null, ""panel_type"": ""MINI LED"", ""refresh_rate"": ""120Hz"", ""hdmi_ports"": ""4"", ""smart_tv_features"": ""Smart TV with improved OS"", ""operating_system"": null, ""storage"": null, ""wi_fi"": ""\u0412\u0433\u0440\u0430\u0434\u0435\u043d"", ""bluetooth"": null}",https://www.anhoch.com/storage/media/59560_0-1000x1000.jpg,/2024/05/02/Capture_8a5a1135-66df-4d67-bb4b-ac7aea4202ac.JPG?width=192,0.7957,0.9122
"TV Sony KD-55X75WLPAEP 55"" 4K Ultra HD GOOGLE TV/HDMIx4/USBx2/LAN/WiFi/DVB-C-T2-S2","4K UHD SMART TV SONY KD 65 X85 LAEP 65""(165.1cm)","44.980,00 ден.",86.999,,76.999,https://www.anhoch.com/products/tv-sony-kd55x75wlpaep-55-4k-ultra-hd-google-tvhdmix4usbx2lanwifidvbct2s2-9532,/categories/televizori/SONY-KD-65-X85-LAEP,"{""brand"": ""Sony"", ""model"": ""KD-55X75WLPAEP"", ""screen_size"": ""139"", ""resolution"": ""3840 x 2160"", ""aspect_ratio"": null, ""panel_type"": null, ""refresh_rate"": ""50Hz"", ""response_time"": null, ""smart_tv"": true, ""hdmi_ports"": ""3"", ""wi_fi"": ""Wi-Fi Certified 802.11a/b/g/n/ac / 2.4GHz/5GHz"", ""voice_control"": true}","{""brand"": ""Sony"", ""model"": ""KD 65 X85 LAEP"", ""screen_size"": ""65\"" (165.1cm)"", ""resolution"": ""3840x2160"", ""aspect_ratio"": null, ""panel_type"": ""Direct-LED"", ""refresh_rate"": ""100/120Hz"", ""hdmi_ports"": ""x4"", ""smart_tv_features"": ""Chromecast, Apple Airplay, Apple Homekit"", ""operating_system"": null, ""storage"": null, ""wi_fi"": ""802.11a/b/g/n/ac"", ""bluetooth"": ""v4.2""}",https://www.anhoch.com/storage/media/kd55x75wl-1.jpg,/2024/05/10/Sony_4dd1041e-51fe-4f55-aa4a-a86453ae448d.JPG?width=192,0.792,0.8554
"TV NEO 55-VUS 924 55"" 4K Smart LED","4k UHD SMART LED TV GRUNDIG 75 GHU 7800 B, 75""(190.5cm)","19.980,00 ден.",49.999,,41.999,https://www.anhoch.com/products/tv-neo-55vus-924-55-4k-smart-led-2142,/categories/televizori/GRUNDIG-75-GHU-7800-B,"{""brand"": """", ""model"": ""TV NEO 55-VUS 924"", ""screen_size"": ""55"", ""resolution"": ""4K (3840 x 2160 50Hz)"", ""aspect_ratio"": null, ""panel_type"": null, ""refresh_rate"": ""50Hz"", ""response_time"": null, ""smart_tv"": ""Yes"", ""hdmi_ports"": 3, ""wi_fi"": ""Yes"", ""voice_control"": null}","{""brand"": ""Grundig"", ""model"": ""75 Ghu 7800 B"", ""screen_size"": ""75\"""", ""resolution"": ""3840 x 2160"", ""aspect_ratio"": null, ""panel_type"": ""LED"", ""refresh_rate"": ""850 Hz"", ""hdmi_ports"": ""3"", ""smart_tv_features"": ""Netflix,HDR,Open Browser"", ""operating_system"": ""Android TV"", ""storage"": null, ""wi_fi"": ""true"", ""bluetooth"": ""true""}",https://www.anhoch.com/storage/media/55vus924.jpg,/2023/08/22/Grundig05.JPG?width=192,0.7448,0.8369
Xiaomi Redmi Buds 6 Pro Space Black,Xiaomi Redmi Buds 6 Active Black BHR8396GL,"4.980,00 ден.",999.0,,,https://www.anhoch.com/products/xiaomi-redmi-buds-6-pro-space-black-6252,/categories/SLUSALKI_T/84112361-Xiaomi-Redmi-Buds-6-Active-Black-BHR8396GL,"{""brand"": ""Xiaomi"", ""model"": ""Redmi Buds 6 Pro"", ""type"": """", ""driver_size"": null, ""frequency_response"": null, ""impedance"": null, ""sensitivity"": null, ""weight"": ""About 46.5g"", ""wireless_range"": ""10m (open space free of obstacles)"", ""battery_life"": null, ""noise_cancellation"": """"}","{""brand"": ""Xiaomi"", ""model"": ""Redmi Buds 6"", ""driver_size"": ""14.2"", ""impedance"": null, ""frequency_response"": null, ""sensitivity"": null, ""cable_type"": null, ""connectivity"": ""Bluetooth"", ""weight"": null, ""color"": ""Black""}",https://www.anhoch.com/storage/media/xiaomi-redmi-buds-6-pro-built-in.jpg,/2025/03/26/black_e35753cf-33df-4570-afaa-0101db296711.png?width=192,0.9036,0.8177
"TV Sony KD-50X75W 50"" 4K Ultra HD Smart LED Android HDMIx4/USBx2/LAN/WiFi/DVB-C-T2-S2","4K UHD SMART TV SONY KD 65 X75 WLPAEP, 65""(165.1cm)","41.980,00 ден.",77.999,,52.999,https://www.anhoch.com/products/tv-sony-kd50x75w-50-4k-ultra-hd-smart-led-android-hdmix4usbx2lanwifidvbct2s2-9837,/categories/televizori/SONY-KD-65-X75-WLPAEP,"{""brand"": ""Sony"", ""model"": ""KD-50X75W"", ""screen_size"": ""50"", ""resolution"": ""3840x2160"", ""aspect_ratio"": null, ""panel_type"": ""Direct LED"", ""refresh_rate"": ""200/240Hz (Native 50/60Hz)"", ""response_time"": null, ""smart_tv"": ""Yes"", ""hdmi_ports"": ""4"", ""wi_fi"": ""Yes"", ""voice_control"": ""Yes""}","{""brand"": ""SONY"", ""model"": ""KD 65 X75 WLPAEP"", ""screen_size"": ""65\"""", ""resolution"": ""3840x2160"", ""aspect_ratio"": null, ""panel_type"": ""Direct-LED"", ""refresh_rate"": ""50/60Hz"", ""hdmi_ports"": ""HDMI"", ""smart_tv_features"": ""Dolby\u2122 Audio, Dolby\u2122 Atmos, Dolby Vision, DTS \u0434\u0438\u0433\u0438\u0442\u0430\u043b\u0435\u043d \u043e\u043f\u043a\u0440\u0443\u0436\u0443\u0446\u0430\u0447\u043a\u0438 \u0437\u0432\u0443\u043a"", ""operating_system"": null, ""storage"": null, ""wi_fi"": null, ""bluetooth"": null}",https://www.anhoch.com/storage/media/50x75w.jpg,/2023/06/01/Sony2_8dfe0d3d-ce91-453d-95e4-4bb1ccdc8cc7.JPG?width=192,0.7947,0.8511
"TV PHILIPS 43"" 43PUS7609 4K Smart Ultra HD LED","4K Ultra HD LED SMART TV PHILIPS 50 PUS 7009 50""(127cm)","15.980,00 ден.",23.999,,22.999,https://www.anhoch.com/products/tv-philips-43-43pus7609-4k-smart-ultra-hd-led-7296,/categories/televizori/PHILIPS-50-PUS-7009,"{""brand"": ""PHILIPS"", ""model"": ""43PUS7609"", ""screen_size"": 108, ""resolution"": ""3840 x 2160"", ""aspect_ratio"": null, ""panel_type"": ""4K Ultra HD LED"", ""refresh_rate"": null, ""response_time"": null, ""smart_tv"": true, ""hdmi_ports"": 3, ""wi_fi"": null, ""voice_control"": null}","{""brand"": ""PHILIPS"", ""model"": ""50PUS7009"", ""screen_size"": ""50\"""", ""resolution"": ""3.840 x 2.160"", ""aspect_ratio"": null, ""panel_type"": ""LED"", ""refresh_rate"": null, ""hdmi_ports"": ""3"", ""smart_tv_features"": ""Screen mirroring,HbbTV,Amazon Alexa Built-in"", ""operating_system"": ""Titan OS"", ""storage"": ""8GB"", ""wi_fi"": ""V\u0433\u0440\u0430\u0434\u0435\u043d Wifi"", ""bluetooth"": null}",https://www.anhoch.com/storage/media/43pus760912.jpg,/2024/07/24/Philips1_072dbd20-7b21-4cbb-8f66-8ea6ebb9ec0e.JPG?width=192,0.8841,0.8846
SAMSUNG UE-43DU7172UXXH CRYSTAL 4K Smart Led TV,"4К LED UHD Smart TV SAMSUNG UE 55 CU 7092 UXXH 55""(139cm)","20.480,00 ден.",29.999,,24.499,https://www.anhoch.com/products/samsung-ue43du7172uxxh-crystal-4k-smart-led-tv-5834,/categories/televizori/SAMSUNG-UE-55-CU-7092-UXXH,"{""brand"": ""SAMSUNG"", ""model"": ""UE-43DU7172UXXH"", ""screen_size"": ""43"", ""resolution"": ""3.840 \u00d7 2.160"", ""aspect_ratio"": null, ""panel_type"": ""LED"", ""refresh_rate"": ""60Hz"", ""response_time"": null, ""smart_tv"": ""tizen OS"", ""hdmi_ports"": ""3 x HDMI 2.0"", ""wi_fi"": ""WiFi 5/ WiFi Direct / DLNA"", ""voice_control"": null}","{""brand"": ""SAMSUNG"", ""model"": ""UE 55 CU 7092 UXXH"", ""screen_size"": ""55\"""", ""resolution"": ""3,840 x 2,160"", ""aspect_ratio"": null, ""panel_type"": ""LED UHD"", ""refresh_rate"": null, ""hdmi_ports"": ""3"", ""smart_tv_features"": ""HDR 10+, Mega Contrast, Filmmaker Mode (FMM), UHD Dimming, Motion Xcelerator, Brigtness Detection, Object Tracking Sound: OTS Lite"", ""operating_system"": ""Tizen\u2122 Smart TV"", ""storage"": null, ""wi_fi"": ""Wi-Fi 5"", ""bluetooth"": ""Bluetooth v5.2""}",https://www.anhoch.com/storage/media/it66145_1-1714691423.jpg,/2024/03/15/S82f25cc8-e83d-4fdc-bcc0-1c25ef604f3c_a8aaba1b-5593-4d1b-b5f7-5450fc387104.JPG?width=192,0.7752,0.8386
Soundbar JBL 2.1Ch Deep Bass / 300W/ Bluetooth/ HDMI,"Soundbar JBL BAR 2.1 DB M2 BLK, 300W","18.980,00 ден.",21.999,,18.999,https://www.anhoch.com/products/soundbar-jbl-21ch-deep-bass--300w-bluetooth-hdmi-0654,/categories/SOUNDBAR/JBL-BAR-2-1-DB-M2-BLK,"{""brand"": ""JBL"", ""model"": ""Bar 2.1 Deep Bass CNTR (Soundbar Unit), Bar 2.1 Deep Bass SUB (Subwoofer Unit)"", ""speaker_type"": ""2.1Ch"", ""number_of_channels"": ""2.1"", ""total_power_output"": 300, ""frequency_response"": ""40Hz - 20KHz"", ""connectivity_options"": ""HDMI, Bluetooth, Optical, USB"", ""wireless_technology"": ""Bluetooth"", ""dimensions"": ""965 x 58 x 85 (mm) / 38\u201d x 2.28\u201d x 3.35\u201d (Soundbar); 240 x 240 x 379 (mm) / 8.9\u201d x 8.9\u201d x 14.6\u201d (Subwoofer)"", ""weight"": ""2.16 kg (Soundbar); 5.67 kg (Subwoofer)""}","{""brand"": ""JBL"", ""model"": ""BAR 2.1 DB M2 BLK"", ""driver_size"": """", ""driver_type"": """", ""wattage"": ""300W"", ""frequency_response"": ""40Hz - 20KHz"", ""connectivity"": ""1 Optical, Bluetooth"", ""subwoofer"": ""Wireless"", ""surround_sound"": ""2.1 channel""}",https://www.anhoch.com/storage/media/21jbl.jpg,/2023/07/19/JBL_f36761f5-7f50-4871-8651-bf7a8811ecb7.JPG?width=192,0.7399,0.8104
TV PHILIPS 50PUS7409/12 4K  GOOGLE TV,"4k UHD SMART TV GRUNDIG 65 GHU 8590, 65"" (165.1cm), Google TV","21.980,00 ден.",38.999,,32.999,https://www.anhoch.com/products/tv-philips-50pus740912-4k--google-tv-5774,/categories/televizori/GRUNDIG-65-GHU-8590,"{""brand"": ""PHILIPS"", ""model"": ""50PUS7409/12"", ""screen_size"": ""50"", ""resolution"": ""3.840 x 2.160 (4K Ultra HD)"", ""aspect_ratio"": null, ""panel_type"": ""LED"", ""refresh_rate"": null, ""response_time"": null, ""smart_tv"": true, ""hdmi_ports"": ""3"", ""wi_fi"": true, ""voice_control"": ""GOOGLE TV""}","{""brand"": ""Grundig"", ""model"": ""65 GHU 8590"", ""screen_size"": ""65\"""", ""resolution"": ""3840 x 2160"", ""aspect_ratio"": null, ""panel_type"": ""Direct LED"", ""refresh_rate"": null, ""hdmi_ports"": ""3"", ""smart_tv_features"": ""Google TV, Google glassy assistant, Open Browser, Netflix"", ""operating_system"": null, ""storage"": null, ""wi_fi"": true, ""bluetooth"": true}",https://www.anhoch.com/storage/media/50pus740912.jpg,/2023/10/20/Grundig1_d97398f6-f308-4d8f-bc1b-aa2ca14e519f.jpg?width=192,0.7639,0.8464
"TV Philips 40"" 40PFS6009 FULL HD SMART TV","FHD SMART LED TV PHILIPS 43 PFS 6808, 43""(108cm)","12.980,00 ден.",20.999,,15.499,https://www.anhoch.com/products/tv-philips-40-40pfs6009-full-hd-smart-tv-7718,/categories/televizori/PHILIPS-43-PFS-6808,"{""brand"": ""Philips"", ""model"": ""40PFS6009"", ""screen_size"": ""40"", ""resolution"": ""1920 x 1080p"", ""aspect_ratio"": ""null"", ""panel_type"": ""LED HD TV"", ""refresh_rate"": ""60 Hz"", ""response_time"": ""null"", ""smart_tv"": ""true"", ""hdmi_ports"": ""3"", ""wi_fi"": ""802.11n, 2 x 2, Single band"", ""voice_control"": ""Amazon Alexa Built-in""}","{""brand"": ""Philips"", ""model"": ""43 PFS 6808"", ""screen_size"": ""43\"""", ""resolution"": ""1920 x 1080"", ""aspect_ratio"": null, ""panel_type"": ""FHD SMART LED"", ""refresh_rate"": null, ""hdmi_ports"": ""3"", ""smart_tv_features"": ""HDR10, HLG (Hybrid Log Gamma), SimplyShare, Dolby Atmos, Alexa, Google Assistant"", ""operating_system"": null, ""storage"": ""null"", ""wi_fi"": ""Built-in"", ""bluetooth"": null}",https://www.anhoch.com/themes/storefront/public/images/image-placeholder.png,/2023/09/06/Philips_4e7f9aae-8c7c-44e1-b617-42197e4108ca.JPG?width=192,0.7225,0.895
"TV Samsung SAMSUNG UE43CU7172 43""  CRYSTAL 4K SMART LED TV","4k UHD SMART LED TV GRUNDIG 75 GHU 7970 B, 75""(190.5cm), Android TV","17.980,00 ден.",50.999,,44.499,https://www.anhoch.com/products/tv-samsung-samsung-ue43cu7172-43--crystal-4k-smart-led-tv-1784,/categories/televizori/GRUNDIG-75-GHU-7970-B,"{""brand"": ""Samsung"", ""model"": ""UE43CU7172"", ""screen_size"": ""43\"" "", ""resolution"": ""3840x2160 px 4K upscaling"", ""aspect_ratio"": null, ""panel_type"": ""CRYSTAL 4K SMART LED TV"", ""refresh_rate"": ""60 Hz"", ""response_time"": null, ""smart_tv"": ""Smart TV (own system)"", ""hdmi_ports"": ""3"", ""wi_fi"": ""Wi-Fi 5 (802.11ac)"", ""voice_control"": ""Amazon Alexa,Google Assistant,Bixby""}","{""brand"": ""Grundig"", ""model"": ""GHU 7970 B"", ""screen_size"": ""75\"""", ""resolution"": ""3840 x 2160"", ""aspect_ratio"": null, ""panel_type"": ""SMART LED TV"", ""refresh_rate"": ""900 Hz"", ""hdmi_ports"": ""3"", ""smart_tv_features"": ""Android TV, Netflix, HDR"", ""operating_system"": ""Android TV"", ""storage"": null, ""wi_fi"": ""Wi-Fi"", ""bluetooth"": ""Bluetooth""}",https://www.anhoch.com/storage/media/s-l40000.jpg,/2024/05/22/Capture123.JPG?width=192,0.7687,0.8469
Speaker JBL Bluetooth Flip 6 Pink,BT звучник JBL FLIP 6 PINK,"6.480,00 ден.",8.999,,6.999,https://www.anhoch.com/products/speaker-jbl-bluetooth-flip-6-pink-0773,/categories/PORTABL_ZVUCNICI__DOKING/FLIP-6-PINK,"{""brand"": ""JBL"", ""model"": ""Flip 6"", ""speaker_type"": ""Bluetooth"", ""power_wattage"": null, ""frequency_response"": null, ""driver_size"": null, ""connectivity_options"": ""Bluetooth"", ""weight"": null, ""dimensions"": null}","{""brand"": ""JBL"", ""model"": ""FLIP 6"", ""connectivity"": ""Bluetooth"", ""power_rating"": ""30W"", ""frequency_response"": ""63Hz - 20kHz"", ""driver_size"": null, ""driver_type"": null, ""impedance"": null, ""sensitivity"": null}",https://www.anhoch.com/storage/media/images365.jpg,/2023/05/31/44_9484ff06-d6f3-41a3-a24f-234eaac8eeaa.jpg?width=192,0.5609,0.8186
Soundbar JBL BAR 500 Dolby Atmos/MultiBeam Surround Sound 590W w/ Wireless Subwoofer,"Soundar JBL BAR 500 BLK, 590W, Bluetooth","26.980,00 ден.",39.999,,27.999,https://www.anhoch.com/products/soundbar-jbl-bar-500-dolby-atmosmultibeam-surround-sound-590w-w-wireless-subwoofer-1843,/categories/SOUNDBAR/JBL-BAR-500-BLK,"{""brand"": ""JBL"", ""model"": ""BAR 500"", ""speaker_type"": ""Soundbar"", ""number_of_channels"": null, ""total_power_output"": ""590W"", ""frequency_response"": ""35Hz - 20kHz (-6dB)"", ""connectivity_options"": ""1 Optical, Bluetooth, USB (USB is for Service only.)"", ""wireless_technology"": ""Bluetooth 5.0, Wi-Fi 802.11 a/b/g/n/ac/ax (2.4G/5G)"", ""dimensions"": ""Soundbar: 1017 x 56 x 103.5 mm, Subwoofer: 305 x 440.4 x 305 mm, Packaging: 1105 x 370 x 475 mm"", ""weight"": ""Soundbar: 2.8kg, Subwoofer: 10 kg, Packaging: 16.2 kg""}","{""brand"": ""JBL"", ""model"": ""BAR 500 BLK"", ""driver_size"": null, ""driver_type"": ""SoundBar"", ""wattage"": ""590W"", ""frequency_response"": null, ""connectivity"": ""Optical, Bluetooth, USB"", ""subwoofer"": ""Wireless"", ""surround_sound"": ""5.1 channel, 3D sound, Dolby Atmos""}",https://www.anhoch.com/storage/media/jblbar500blk.jpg,/2023/02/16/JBLBar500_WEB_HERO.jpg?width=192,0.6933,0.814
TV Vivax Imago LED TV40LE115T2S2,"4k ULTRA HD LED SMART TV PHILIPS 50 PUS 8079 50""(127cm)","8.480,00 ден.",26.999,,19.995,https://www.anhoch.com/products/tv-vivax-imago-led-tv40le115t2s2-6922,/categories/televizori/PHILIPS-50-PUS-8079,"{""brand"": ""Vivax"", ""model"": ""Imago LED TV40LE115T2S2"", ""screen_size"": ""40 inches"", ""resolution"": ""FHD 1920x1080"", ""aspect_ratio"": null, ""panel_type"": ""LED"", ""refresh_rate"": null, ""response_time"": null, ""smart_tv"": true, ""hdmi_ports"": 3, ""wi_fi"": null, ""voice_control"": null}","{""brand"": ""PHILIPS"", ""model"": ""50 PUS 8079"", ""screen_size"": ""50\"""", ""resolution"": ""3.840 x 2.160"", ""aspect_ratio"": null, ""panel_type"": ""LED"", ""refresh_rate"": ""60Hz"", ""hdmi_ports"": ""3"", ""smart_tv_features"": ""Ambilight 3, Ambilight Music, AmbiWakeup, AmbiSleep, Ambilight Boot-Up Animation, Game Mode, Micro Dimming Pro, Dolby Vision, Dolby Atmos"", ""operating_system"": ""TITAN"", ""storage"": null, ""wi_fi"": ""Yes"", ""bluetooth"": null}",https://www.anhoch.com/storage/media/vivax-imago-led-tv-40le115t2s2-reg24959(1).jpg,/2024/07/24/Philips_6c1338ab-bfc7-4410-8375-59c6c44126f5.JPG?width=192,0.6127,0.8242
Speaker JBL Bluetooth Charge 5 Teal,"BT звучник JBL CHARGE 5 GRY, 65 Hz - 20k Hz, 20h","11.980,00 ден.",11.999,,9.599,https://www.anhoch.com/products/speaker-jbl-bluetooth-charge-5-teal-9172,/categories/PORTABL_ZVUCNICI__DOKING/JBL-CHARGE-5-GRY,"{""brand"": ""JBL"", ""model"": ""Charge 5"", ""speaker_type"": """", ""power_wattage"": 10, ""frequency_response"": ""65Hz-20000Hz"", ""driver_size"": """", ""connectivity_options"": ""Bluetooth"", ""weight"": ""null"", ""dimensions"": ""H9.65, W22.3, D9.4cm""}","{""brand"": ""JBL"", ""model"": ""CHARGE 5"", ""driver_size"": null, ""driver_type"": null, ""impedance"": null, ""sensitivity"": null, ""frequency_response"": ""65 Hz - 20k Hz"", ""power_rating"": ""30W"", ""connectivity"": ""Bluetooth""}",https://www.anhoch.com/storage/media/jblcharge5teal.jpg,/2021/06/01/16189149441622607_f3080f4c-ebf5-490e-a917-e78eb9e0473a.jpg?width=192,0.5291,0.8077
Soundbar JBL BAR 300 Dolby Atmos/MultiBeam/260W Surround Sound,Soundbar JBL BAR 1300 BLK,"20.980,00 ден.",97.999,,68.999,https://www.anhoch.com/products/soundbar-jbl-bar-300-dolby-atmosmultibeam260w-surround-sound-3320,/categories/SOUNDBAR/SOUNDBAR-JBL-BAR-1300-BLK,"{""brand"": ""JBL"", ""model"": ""BAR 300"", ""speaker_type"": ""Soundbar"", ""number_of_channels"": null, ""total_power_output"": ""260W"", ""frequency_response"": ""50Hz - 20kHz (-6dB)"", ""connectivity_options"": ""Bluetooth, USB, Optical, Wi-Fi"", ""wireless_technology"": ""Bluetooth 5.0, Wi-Fi (IEEE 802.11 a/b/g/n/ac/ax)"", ""dimensions"": ""820 x 56 x 103.5 mm / 32.3\u2019\u2019 x 2.2\u2019\u2019 x 4.1\u2019\u2019"", ""weight"": ""2.5kg/5.5 lbs""}","{""brand"": ""JBL"", ""model"": ""BAR 1300 BLK"", ""driver_size"": null, ""driver_type"": null, ""wattage"": ""650W"", ""frequency_response"": null, ""connectivity"": ""Bluetooth 5.0, Wi-Fi (IEEE 802.11 a/b/g/n/ac/ax"", ""subwoofer"": ""Wireless"", ""surround_sound"": ""11.1.4 channels""}",https://www.anhoch.com/storage/media/jblbar300blk.jpg,/2023/07/28/JBL_5e30a377-e880-4c94-b962-1497f12990df.JPG?width=192,0.7876,0.8335
